gene,diagonal_original,diagonal_stabilized,diagonal_shift,gershgorin_radius
TEX10,0.0,-0.5862766,-0.5862766,0.5362766
TEX101,0.0,-0.4563123,-0.4563123,0.4063123
TEX12,0.0,-0.4145897,-0.4145897,0.3645897
TEX14BP,0.0,-0.3502301,-0.3502301,0.3002301
TEX22,0.0,-0.403382,-0.403382,0.353382
TEX26,0.0,-0.3445331,-0.3445331,0.29453307
TEX264,0.0,-0.90193653,-0.90193653,0.8519365
TEX28,0.0,-0.45315027,-0.45315027,0.40315026
TEX29,0.0,-0.39355016,-0.39355016,0.34355015
TEX30,0.0,-0.86467713,-0.86467713,0.8146771
TFAP2C,0.0,-0.46686852,-0.46686852,0.4168685
TFAP2E,0.0,-0.41448724,-0.41448724,0.36448723
TFAP4,0.0,-0.44292825,-0.44292825,0.39292824
TFB1M,0.0,-0.8254997,-0.8254997,0.7754997
TFB2M,0.0,-0.80052596,-0.80052596,0.75052595
TFCP2,0.0,-0.49913067,-0.49913067,0.44913065
TFCP2L1,0.0,-0.46499553,-0.46499553,0.41499552
TFDP1,0.0,-0.83512515,-0.83512515,0.78512514
TFDP2,0.0,-0.5163992,-0.5163992,0.46639922
TFEB,0.0,-0.40307003,-0.40307003,0.35307002
TFF2,0.0,-0.4002431,-0.4002431,0.3502431
TFG,0.0,-0.4930823,-0.4930823,0.4430823
TFIP11,0.0,-0.39585787,-0.39585787,0.34585786
TFR2,0.0,-0.35174352,-0.35174352,0.3017435
TFRC,0.0,-0.4251644,-0.4251644,0.3751644
TGDS,0.0,-0.9500587,-0.9500587,0.9000587
TGFB1,0.0,-0.3407989,-0.3407989,0.2907989
TGFB2,0.0,-0.37282085,-0.37282085,0.32282084
TGFB3,0.0,-0.5138689,-0.5138689,0.46386892
TGFBR1,0.0,-0.49768317,-0.49768317,0.44768316
TGFBR3,0.0,-0.36311305,-0.36311305,0.31311303
TGFBRAP1,0.0,-0.55034095,-0.55034095,0.50034094
TGIF1,0.0,-0.552213,-0.552213,0.502213
TGIF2,0.0,-0.59783393,-0.59783393,0.5478339
TGM2,0.0,-0.41631278,-0.41631278,0.36631277
TGS1,0.0,-0.67967325,-0.67967325,0.62967324
TH,0.0,-0.43789986,-0.43789986,0.38789985
THAP10,0.0,-0.5840687,-0.5840687,0.5340687
THAP11,0.0,-0.63695097,-0.63695097,0.58695096
THAP2,0.0,-0.37031472,-0.37031472,0.3203147
THAP3,0.0,-0.41196516,-0.41196516,0.36196515
THAP4,0.0,-0.50682545,-0.50682545,0.45682544
THAP7,0.0,-0.4389171,-0.4389171,0.3889171
THAP8,0.0,-0.47600877,-0.47600877,0.42600876
THBD,0.0,-0.40820098,-0.40820098,0.35820097
THBS1,0.0,-0.5945726,-0.5945726,0.5445726
THBS4,0.0,-0.6809728,-0.6809728,0.6309728
THEM4,0.0,-0.3452523,-0.3452523,0.2952523
THEM5,0.0,-0.37570313,-0.37570313,0.3257031
THEM6,0.0,-0.6880819,-0.6880819,0.6380819
THNSL2,0.0,-0.25089458,-0.25089458,0.20089456
THOC1,0.0,-0.8080174,-0.8080174,0.75801736
THOC2,0.0,-0.54160696,-0.54160696,0.49160698
THOC7,0.0,-0.7879761,-0.7879761,0.7379761
THOP1,0.0,-0.5531534,-0.5531534,0.5031534
THPO,0.0,-0.29599747,-0.29599747,0.24599746
THRA,0.0,-0.6300728,-0.6300728,0.58007276
THRB,0.0,-0.40340248,-0.40340248,0.35340247
THSD7A,0.0,-0.31080014,-0.31080014,0.26080012
THUMPD3,0.0,-0.7224701,-0.7224701,0.6724701
THYN1,0.0,-0.4648104,-0.4648104,0.4148104
TIAL1,0.0,-0.56373185,-0.56373185,0.51373184
TIAM1,0.0,-0.53572685,-0.53572685,0.48572683
TICAM1,0.0,-0.7095135,-0.7095135,0.6595135
TICRR,0.0,-0.49934462,-0.49934462,0.4493446
TIFA,0.0,-0.42850873,-0.42850873,0.37850872
TIGD1,0.0,-0.39430574,-0.39430574,0.34430572
TIGD3,0.0,-0.38382456,-0.38382456,0.33382455
TIGD4,0.0,-0.38618487,-0.38618487,0.33618486
TIGD6,0.0,-0.37355202,-0.37355202,0.323552
TIGD7,0.0,-0.32583743,-0.32583743,0.27583742
TIMM10B,0.0,-0.615509,-0.615509,0.56550896
TIMM13,0.0,-0.44436654,-0.44436654,0.39436653
TIMM17A,0.0,-0.38619635,-0.38619635,0.33619633
TIMM21,0.0,-0.52651817,-0.52651817,0.47651815
TIMM22,0.0,-0.65039474,-0.65039474,0.6003947
TIMM44,0.0,-0.54919994,-0.54919994,0.49919993
TIMMDC1,0.0,-0.56712353,-0.56712353,0.5171235
TIMP2,0.0,-0.52137804,-0.52137804,0.47137803
TINCR,0.0,-0.39608717,-0.39608717,0.34608716
TINF2,0.0,-0.5030909,-0.5030909,0.4530909
TIPARP,0.0,-0.4731869,-0.4731869,0.4231869
TJP1,0.0,-0.5477603,-0.5477603,0.4977603
TKTL1,0.0,-0.45177662,-0.45177662,0.4017766
TLCD1,0.0,-0.6987571,-0.6987571,0.6487571
TLCD2,0.0,-0.37264186,-0.37264186,0.32264185
TLE1,0.0,-0.48354852,-0.48354852,0.4335485
TLE3,0.0,-0.49769327,-0.49769327,0.44769326
TLE6,0.0,-0.505808,-0.505808,0.45580798
TLK2,0.0,-0.68729025,-0.68729025,0.63729024
TLL2,0.0,-0.3785291,-0.3785291,0.3285291
TLR2,0.0,-0.39760107,-0.39760107,0.34760106
TLR5,0.0,-0.42599693,-0.42599693,0.37599692
TLX1,0.0,-0.28779924,-0.28779924,0.23779924
TLX2,0.0,-0.37774867,-0.37774867,0.32774866
TLX3,0.0,-0.35826743,-0.35826743,0.3082674
TM2D3,0.0,-0.6449139,-0.6449139,0.5949139
TM6SF2,0.0,-0.5141036,-0.5141036,0.46410358
TM7SF2,0.0,-0.4055182,-0.4055182,0.3555182
TM9SF1,0.0,-0.64920956,-0.64920956,0.59920955
TM9SF2,0.0,-0.699751,-0.699751,0.649751
TMA7,0.0,-0.8400727,-0.8400727,0.7900727
TMC3,0.0,-0.32973057,-0.32973057,0.27973056
TMC5,0.0,-0.37655807,-0.37655807,0.32655805
TMC6,0.0,-0.29684073,-0.29684073,0.24684072
TMC7,0.0,-0.4378587,-0.4378587,0.3878587
TMCC1,0.0,-0.44699892,-0.44699892,0.3969989
TMCO1,0.0,-0.6154296,-0.6154296,0.56542957
TMCO3,0.0,-0.78792334,-0.78792334,0.7379233
TMCO4,0.0,-0.45170584,-0.45170584,0.40170583
TMED1,0.0,-0.87258476,-0.87258476,0.82258475
TMED10,0.0,-0.3868148,-0.3868148,0.3368148
TMED2,0.0,-0.6851047,-0.6851047,0.6351047
TMED4,0.0,-0.7906719,-0.7906719,0.7406719
TMED5,0.0,-0.37088972,-0.37088972,0.3208897
TMED8,0.0,-0.33760875,-0.33760875,0.28760874
TMEFF1,0.0,-0.39938048,-0.39938048,0.34938046
TMEM102,0.0,-0.3843335,-0.3843335,0.33433348
TMEM104,0.0,-0.43980926,-0.43980926,0.38980925
TMEM105,0.0,-0.31448323,-0.31448323,0.2644832
TMEM106A,0.0,-0.47005692,-0.47005692,0.4200569
TMEM106C,0.0,-0.5709885,-0.5709885,0.52098846
TMEM107,0.0,-0.394242,-0.394242,0.34424198
TMEM108,0.0,-0.5029962,-0.5029962,0.4529962
TMEM11,0.0,-0.89250284,-0.89250284,0.84250283
TMEM110,0.0,-0.58651644,-0.58651644,0.5365164
TMEM116,0.0,-0.66606826,-0.66606826,0.61606824
TMEM120A,0.0,-0.39082038,-0.39082038,0.34082037
TMEM121,0.0,-0.50409275,-0.50409275,0.45409274
TMEM126A,0.0,-0.31301293,-0.31301293,0.26301292
TMEM126B,0.0,-1.0225918,-1.0225918,0.9725918
TMEM129,0.0,-0.4532932,-0.4532932,0.4032932
TMEM131,0.0,-0.42146853,-0.42146853,0.3714685
TMEM132C,0.0,-0.44715515,-0.44715515,0.39715514
TMEM132E,0.0,-0.35102636,-0.35102636,0.30102634
TMEM134,0.0,-0.5171502,-0.5171502,0.4671502
TMEM135,0.0,-0.87136155,-0.87136155,0.82136154
TMEM140,0.0,-0.49405187,-0.49405187,0.44405186
TMEM143,0.0,-0.58869773,-0.58869773,0.5386977
TMEM147,0.0,-0.6829127,-0.6829127,0.6329127
TMEM14A,0.0,-0.40810013,-0.40810013,0.35810012
TMEM150C,0.0,-0.36554366,-0.36554366,0.31554365
TMEM154,0.0,-0.31555438,-0.31555438,0.26555437
TMEM158,0.0,-0.60646456,-0.60646456,0.55646455
TMEM160,0.0,-0.6244609,-0.6244609,0.57446086
TMEM161A,0.0,-0.4881877,-0.4881877,0.4381877
TMEM165,0.0,-0.64305115,-0.64305115,0.59305114
TMEM167B,0.0,-0.48812756,-0.48812756,0.43812755
TMEM170A,0.0,-0.7284071,-0.7284071,0.6784071
TMEM171,0.0,-0.40649557,-0.40649557,0.35649556
TMEM175,0.0,-0.50592357,-0.50592357,0.45592356
TMEM176A,0.0,-0.36753404,-0.36753404,0.31753403
TMEM179,0.0,-0.39347792,-0.39347792,0.3434779
TMEM181,0.0,-0.5252473,-0.5252473,0.47524726
TMEM184A,0.0,-0.36444205,-0.36444205,0.31444204
TMEM184B,0.0,-0.62630755,-0.62630755,0.57630754
TMEM185A,0.0,-0.71842164,-0.71842164,0.6684216
TMEM185B,0.0,-0.5671737,-0.5671737,0.5171737
TMEM186,0.0,-0.5902614,-0.5902614,0.5402614
TMEM189,0.0,-0.72076833,-0.72076833,0.6707683
TMEM19,0.0,-0.37710655,-0.37710655,0.32710654
TMEM190,0.0,-0.38488013,-0.38488013,0.3348801
TMEM192,0.0,-0.45761853,-0.45761853,0.40761852
TMEM196,0.0,-0.34927833,-0.34927833,0.29927832
TMEM198B,0.0,-0.37046832,-0.37046832,0.3204683
TMEM199,0.0,-0.6608549,-0.6608549,0.61085486
TMEM200B,0.0,-0.3580253,-0.3580253,0.3080253
TMEM201,0.0,-0.5106154,-0.5106154,0.4606154
TMEM203,0.0,-0.40540662,-0.40540662,0.3554066
TMEM205,0.0,-0.47177547,-0.47177547,0.42177546
TMEM208,0.0,-0.80499417,-0.80499417,0.75499415
TMEM214,0.0,-0.5192461,-0.5192461,0.46924612
TMEM215,0.0,-0.31295812,-0.31295812,0.2629581
TMEM217,0.0,-0.3823991,-0.3823991,0.3323991
TMEM219,0.0,-0.844485,-0.844485,0.794485
TMEM222,0.0,-0.6098764,-0.6098764,0.5598764
TMEM223,0.0,-0.5659046,-0.5659046,0.5159046
TMEM230,0.0,-0.5145761,-0.5145761,0.46457607
TMEM231,0.0,-0.8519788,-0.8519788,0.80197877
TMEM234,0.0,-0.627392,-0.627392,0.577392
TMEM235,0.0,-0.3631531,-0.3631531,0.3131531
TMEM237,0.0,-0.72818035,-0.72818035,0.67818034
TMEM241,0.0,-0.38564083,-0.38564083,0.33564082
TMEM243,0.0,-0.54142624,-0.54142624,0.49142626
TMEM248,0.0,-0.5143582,-0.5143582,0.46435824
TMEM25,0.0,-0.53903943,-0.53903943,0.48903945
TMEM253,0.0,-0.49726927,-0.49726927,0.44726926
TMEM254,0.0,-0.82352465,-0.82352465,0.77352464
TMEM256,0.0,-0.7623914,-0.7623914,0.7123914
TMEM258,0.0,-0.6034563,-0.6034563,0.5534563
TMEM26,0.0,-0.27739725,-0.27739725,0.22739725
TMEM260,0.0,-0.49759233,-0.49759233,0.44759232
TMEM38B,0.0,-0.45533848,-0.45533848,0.40533847
TMEM39A,0.0,-0.7062428,-0.7062428,0.6562428
TMEM41A,0.0,-0.5209687,-0.5209687,0.47096866
TMEM42,0.0,-0.615369,-0.615369,0.565369
TMEM43,0.0,-0.7062852,-0.7062852,0.65628517
TMEM44,0.0,-0.38066992,-0.38066992,0.3306699
TMEM45A,0.0,-0.33433652,-0.33433652,0.2843365
TMEM50A,0.0,-0.89906377,-0.89906377,0.84906375
TMEM50B,0.0,-0.73020285,-0.73020285,0.68020284
TMEM51,0.0,-0.6074712,-0.6074712,0.5574712
TMEM53,0.0,-0.5156361,-0.5156361,0.46563607
TMEM56,0.0,-0.33471116,-0.33471116,0.28471115
TMEM60,0.0,-0.53611726,-0.53611726,0.48611724
TMEM61,0.0,-0.4549626,-0.4549626,0.4049626
TMEM63A,0.0,-0.5761327,-0.5761327,0.5261327
TMEM63B,0.0,-0.52025056,-0.52025056,0.47025055
TMEM63C,0.0,-0.3692131,-0.3692131,0.3192131
TMEM68,0.0,-0.5119298,-0.5119298,0.4619298
TMEM70,0.0,-0.83068097,-0.83068097,0.78068095
TMEM72,0.0,-0.3470056,-0.3470056,0.2970056
TMEM74B,0.0,-0.3228302,-0.3228302,0.2728302
TMEM80,0.0,-0.51892155,-0.51892155,0.46892154
TMEM82,0.0,-0.45906192,-0.45906192,0.4090619
TMEM87A,0.0,-0.69742405,-0.69742405,0.64742404
TMEM87B,0.0,-0.50066876,-0.50066876,0.45066875
TMEM88,0.0,-0.58977437,-0.58977437,0.53977436
TMEM8B,0.0,-0.55618006,-0.55618006,0.50618005
TMEM91,0.0,-0.3693206,-0.3693206,0.3193206
TMEM92,0.0,-0.46047553,-0.46047553,0.41047552
TMEM9B,0.0,-0.69839555,-0.69839555,0.64839554
TMF1,0.0,-1.0135757,-1.0135757,0.9635757
TMIE,0.0,-0.33455852,-0.33455852,0.2845585
TMIGD2,0.0,-0.37716332,-0.37716332,0.3271633
TMOD2,0.0,-0.35083708,-0.35083708,0.30083707
TMPO,0.0,-0.6494026,-0.6494026,0.5994026
TMPRSS13,0.0,-0.40702832,-0.40702832,0.3570283
TMPRSS2,0.0,-0.5090651,-0.5090651,0.45906508
TMSB15A,0.0,-0.4690367,-0.4690367,0.4190367
TMSB15B,0.0,-0.32463422,-0.32463422,0.2746342
TMTC1,0.0,-0.3499084,-0.3499084,0.2999084
TMTC3,0.0,-0.6179791,-0.6179791,0.5679791
TMTC4,0.0,-0.8333846,-0.8333846,0.78338456
TMUB1,0.0,-0.81411153,-0.81411153,0.7641115
TMUB2,0.0,-0.4760787,-0.4760787,0.42607868
TMX2,0.0,-0.6591739,-0.6591739,0.6091739
TNFAIP1,0.0,-0.65661937,-0.65661937,0.60661936
TNFAIP3,0.0,-0.5407729,-0.5407729,0.4907729
TNFAIP8L1,0.0,-0.7107951,-0.7107951,0.6607951
TNFRSF10C,0.0,-0.31430694,-0.31430694,0.26430693
TNFRSF11A,0.0,-0.41297185,-0.41297185,0.36297184
TNFRSF11B,0.0,-0.43582988,-0.43582988,0.38582987
TNFRSF12A,0.0,-0.4319318,-0.4319318,0.38193178
TNFRSF13C,0.0,-0.38626832,-0.38626832,0.3362683
TNFRSF14,0.0,-0.48994744,-0.48994744,0.43994743
TNFRSF18,0.0,-0.42115134,-0.42115134,0.37115133
TNFRSF19,0.0,-0.44446278,-0.44446278,0.39446276
TNFRSF1B,0.0,-0.31336385,-0.31336385,0.26336384
TNFSF13,0.0,-0.46272162,-0.46272162,0.4127216
TNFSF9,0.0,-0.40657377,-0.40657377,0.35657376
TNIK,0.0,-0.36362287,-0.36362287,0.31362286
TNIP1,0.0,-0.673774,-0.673774,0.623774
TNIP2,0.0,-0.47348955,-0.47348955,0.42348954
TNKS2,0.0,-0.41839987,-0.41839987,0.36839986
TNNT1,0.0,-0.48088545,-0.48088545,0.43088543
TNPO1,0.0,-0.6283938,-0.6283938,0.5783938
TNRC18,0.0,-0.38634995,-0.38634995,0.33634993
TNRC6A,0.0,-0.51874787,-0.51874787,0.46874785
TNS2,0.0,-0.35539585,-0.35539585,0.30539584
TNS3,0.0,-0.386148,-0.386148,0.336148
TOB1,0.0,-0.609806,-0.609806,0.559806
TOB2,0.0,-0.49231398,-0.49231398,0.44231397
TOB2P1,0.0,-0.35747313,-0.35747313,0.30747312
TOLLIP,0.0,-0.6159018,-0.6159018,0.5659018
TOM1,0.0,-0.49971533,-0.49971533,0.44971532
TOM1L1,0.0,-0.539078,-0.539078,0.48907802
TOM1L2,0.0,-0.5345782,-0.5345782,0.4845782
TOMM20,0.0,-0.63414234,-0.63414234,0.5841423
TOMM40,0.0,-0.51425064,-0.51425064,0.46425065
TOMM5,0.0,-0.7134538,-0.7134538,0.6634538
TOMM6,0.0,-0.8360221,-0.8360221,0.78602207
TONSL,0.0,-0.59131455,-0.59131455,0.54131454
TOP1,0.0,-0.38988754,-0.38988754,0.33988753
TOP2B,0.0,-0.59620374,-0.59620374,0.54620373
TOP3A,0.0,-0.7105736,-0.7105736,0.6605736
TOPBP1,0.0,-0.6822974,-0.6822974,0.6322974
TOPORS,0.0,-1.0650336,-1.0650336,1.0150336
TOR1A,0.0,-0.7559669,-0.7559669,0.7059669
TOR1B,0.0,-0.7955048,-0.7955048,0.7455048
TOR3A,0.0,-0.73324543,-0.73324543,0.6832454
TOX2,0.0,-0.3119511,-0.3119511,0.2619511
TOX3,0.0,-0.34638637,-0.34638637,0.29638636
TOX4,0.0,-0.60849553,-0.60849553,0.5584955
TP53,0.0,-0.62993544,-0.62993544,0.57993543
TP53BP1,0.0,-0.6331541,-0.6331541,0.5831541
TP53BP2,0.0,-0.7587488,-0.7587488,0.7087488
TP53I11,0.0,-0.6105421,-0.6105421,0.5605421
TP53I13,0.0,-1.0925171,-1.0925171,1.0425172
TP53I3,0.0,-0.41549638,-0.41549638,0.36549637
TP53INP2,0.0,-0.5514944,-0.5514944,0.5014944
TP53RK,0.0,-0.6042381,-0.6042381,0.5542381
TP53TG1,0.0,-0.4612496,-0.4612496,0.41124958
TP73,0.0,-0.36554384,-0.36554384,0.31554383
TPBGL,0.0,-0.44244206,-0.44244206,0.39244205
TPD52L2,0.0,-0.8096436,-0.8096436,0.7596436
TPGS1,0.0,-0.5662828,-0.5662828,0.5162828
TPGS2,0.0,-0.4044499,-0.4044499,0.3544499
TPI1,0.0,-0.37340176,-0.37340176,0.32340175
TPI1P2,0.0,-1.1012706,-1.1012706,1.0512706
TPM1,0.0,-0.42151353,-0.42151353,0.37151352
TPM3,0.0,-0.76882154,-0.76882154,0.7188215
TPM4,0.0,-0.6845265,-0.6845265,0.6345265
TPMT,0.0,-0.589841,-0.589841,0.539841
TPP2,0.0,-1.0329295,-1.0329295,0.9829295
TPPP3,0.0,-0.4193326,-0.4193326,0.36933258
TPR,0.0,-0.533389,-0.533389,0.48338896
TPRA1,0.0,-0.6216637,-0.6216637,0.5716637
TPRG1L,0.0,-0.90583473,-0.90583473,0.8558347
TPRKB,0.0,-0.52621067,-0.52621067,0.47621065
TPRN,0.0,-0.52496284,-0.52496284,0.47496283
TPSG1,0.0,-0.3437944,-0.3437944,0.2937944
TPST1,0.0,-0.3369617,-0.3369617,0.28696167
TPST2,0.0,-0.515962,-0.515962,0.465962
TPTE,0.0,-0.40442932,-0.40442932,0.3544293
TPTE2,0.0,-0.47351006,-0.47351006,0.42351004
TPTEP1,0.0,-0.4198403,-0.4198403,0.3698403
TPX2,0.0,-0.78772783,-0.78772783,0.7377278
TRADD,0.0,-0.5493056,-0.5493056,0.4993056
TRAF1,0.0,-0.46200645,-0.46200645,0.41200644
TRAF2,0.0,-0.44991198,-0.44991198,0.39991197
TRAF3,0.0,-0.51466846,-0.51466846,0.46466845
TRAF3IP1,0.0,-0.3963795,-0.3963795,0.3463795
TRAF4,0.0,-0.6908172,-0.6908172,0.64081717
TRAF6,0.0,-0.668984,-0.668984,0.618984
TRAIP,0.0,-0.4209464,-0.4209464,0.37094638
TRAK2,0.0,-0.6239566,-0.6239566,0.5739566
TRAM2,0.0,-0.52326906,-0.52326906,0.47326905
TRANK1,0.0,-0.4950533,-0.4950533,0.44505328
TRAPPC1,0.0,-0.6903534,-0.6903534,0.6403534
TRAPPC10,0.0,-0.433763,-0.433763,0.383763
TRAPPC13,0.0,-0.3425082,-0.3425082,0.29250818
TRAPPC2B,0.0,-0.46599805,-0.46599805,0.41599804
TRAPPC2L,0.0,-0.8601077,-0.8601077,0.8101077
TRAPPC3,0.0,-0.8708791,-0.8708791,0.8208791
TRAPPC4,0.0,-0.60989696,-0.60989696,0.55989695
TRAPPC5,0.0,-0.79137224,-0.79137224,0.7413722
TRAPPC6A,0.0,-0.51667494,-0.51667494,0.46667492
TRAPPC6B,0.0,-0.41363525,-0.41363525,0.36363524
TRAPPC8,0.0,-0.68796605,-0.68796605,0.63796604
TRAPPC9,0.0,-0.59483975,-0.59483975,0.54483974
TRERF1,0.0,-0.5114557,-0.5114557,0.46145573
TREX2,0.0,-0.41947755,-0.41947755,0.36947754
TRHDE,0.0,-0.40820354,-0.40820354,0.35820353
TRIB1,0.0,-0.7190793,-0.7190793,0.6690793
TRIB2,0.0,-0.496306,-0.496306,0.446306
TRIB3,0.0,-0.4951911,-0.4951911,0.4451911
TRIM11,0.0,-0.6583471,-0.6583471,0.60834706
TRIM13,0.0,-0.950486,-0.950486,0.900486
TRIM14,0.0,-0.3534939,-0.3534939,0.3034939
TRIM21,0.0,-0.8175491,-0.8175491,0.7675491
TRIM23,0.0,-0.4679943,-0.4679943,0.4179943
TRIM25,0.0,-0.53731567,-0.53731567,0.48731565
TRIM27,0.0,-0.5397429,-0.5397429,0.48974288
TRIM29,0.0,-0.39248407,-0.39248407,0.34248406
TRIM3,0.0,-0.39947662,-0.39947662,0.3494766
TRIM32,0.0,-0.56627977,-0.56627977,0.51627976
TRIM35,0.0,-0.6483584,-0.6483584,0.5983584
TRIM4,0.0,-0.68523496,-0.68523496,0.63523495
TRIM41,0.0,-0.55015314,-0.55015314,0.5001531
TRIM44,0.0,-0.9410354,-0.9410354,0.8910354
TRIM46,0.0,-0.4410991,-0.4410991,0.3910991
TRIM50,0.0,-0.3941263,-0.3941263,0.34412628
TRIM52,0.0,-0.423067,-0.423067,0.373067
TRIM58,0.0,-0.4219053,-0.4219053,0.3719053
TRIM59,0.0,-0.4128364,-0.4128364,0.3628364
TRIM6,0.0,-0.447298,-0.447298,0.39729798
TRIM60,0.0,-0.33325785,-0.33325785,0.28325784
TRIM61,0.0,-0.46601695,-0.46601695,0.41601694
TRIM62,0.0,-0.5031901,-0.5031901,0.4531901
TRIM67,0.0,-0.37738186,-0.37738186,0.32738185
TRIM71,0.0,-0.3179846,-0.3179846,0.2679846
TRIO,0.0,-0.61823034,-0.61823034,0.56823033
TRIOBP,0.0,-0.86663836,-0.86663836,0.81663835
TRIP10,0.0,-0.36969078,-0.36969078,0.31969076
TRIP11,0.0,-0.6021017,-0.6021017,0.5521017
TRIP4,0.0,-0.81498873,-0.81498873,0.7649887
TRIT1,0.0,-0.63529134,-0.63529134,0.5852913
TRMT1,0.0,-0.7488546,-0.7488546,0.69885457
TRMT11,0.0,-0.5014284,-0.5014284,0.45142844
TRMT112,0.0,-0.47530755,-0.47530755,0.42530754
TRMT13,0.0,-0.39490345,-0.39490345,0.34490344
TRMT1L,0.0,-0.43649378,-0.43649378,0.38649377
TRMT2A,0.0,-0.36585125,-0.36585125,0.31585124
TRMT2B,0.0,-0.70544106,-0.70544106,0.65544105
TRMT44,0.0,-0.4207223,-0.4207223,0.3707223
TRMT5,0.0,-0.79637855,-0.79637855,0.74637854
TRMT61A,0.0,-0.66741925,-0.66741925,0.61741924
TRMU,0.0,-0.33649984,-0.33649984,0.28649983
TRNAU1AP,0.0,-0.54009706,-0.54009706,0.49009705
TRNP1,0.0,-0.34278062,-0.34278062,0.2927806
TROAP,0.0,-0.8944763,-0.8944763,0.8444763
TRPC3,0.0,-0.39021575,-0.39021575,0.34021574
TRPC4,0.0,-0.3405679,-0.3405679,0.29056787
TRPM2,0.0,-0.27174482,-0.27174482,0.22174482
TRPM3,0.0,-0.44647986,-0.44647986,0.39647985
TRPM4,0.0,-0.49386868,-0.49386868,0.44386867
TRPM6,0.0,-0.43655065,-0.43655065,0.38655064
TRPV4,0.0,-0.37271506,-0.37271506,0.32271504
TRRAP,0.0,-0.70491076,-0.70491076,0.65491074
TRUB2,0.0,-0.46491966,-0.46491966,0.41491964
TSACC,0.0,-0.42733157,-0.42733157,0.37733155
TSC1,0.0,-0.7817095,-0.7817095,0.7317095
TSC2,0.0,-0.6237054,-0.6237054,0.5737054
TSC22D1,0.0,-0.40993235,-0.40993235,0.35993233
TSC22D3,0.0,-0.6012953,-0.6012953,0.5512953
TSC22D4,0.0,-0.51830864,-0.51830864,0.46830863
TSEN2,0.0,-1.0472996,-1.0472996,0.9972996
TSEN34,0.0,-0.48531657,-0.48531657,0.43531656
TSEN54,0.0,-0.59798735,-0.59798735,0.54798734
TSFM,0.0,-0.49182302,-0.49182302,0.441823
TSG101,0.0,-0.58498484,-0.58498484,0.5349848
TSKU,0.0,-0.46009788,-0.46009788,0.41009787
TSLP,0.0,-0.3451086,-0.3451086,0.2951086
TSNAXIP1,0.0,-0.53470343,-0.53470343,0.48470342
TSPAN1,0.0,-0.36541814,-0.36541814,0.31541812
TSPAN10,0.0,-0.4921713,-0.4921713,0.44217128
TSPAN12,0.0,-0.5751978,-0.5751978,0.5251978
TSPAN14,0.0,-0.61475146,-0.61475146,0.56475145
TSPAN17,0.0,-0.7942219,-0.7942219,0.74422187
TSPAN19,0.0,-0.41036075,-0.41036075,0.36036074
TSPAN5,0.0,-0.4661379,-0.4661379,0.41613787
TSPAN6,0.0,-0.4742423,-0.4742423,0.4242423
TSPAN7,0.0,-0.6850865,-0.6850865,0.6350865
TSPEAR,0.0,-0.36548337,-0.36548337,0.31548336
TSPO,0.0,-0.42022502,-0.42022502,0.370225
TSPY26P,0.0,-0.34969732,-0.34969732,0.2996973
TSPYL2,0.0,-0.4828537,-0.4828537,0.4328537
TSPYL5,0.0,-0.25505513,-0.25505513,0.20505513
TSR2,0.0,-0.6940755,-0.6940755,0.6440755
TSR3,0.0,-0.5955638,-0.5955638,0.5455638
TSSC4,0.0,-0.63394547,-0.63394547,0.58394545
TSSK3,0.0,-0.55016285,-0.55016285,0.50016284
TSSK6,0.0,-0.28547412,-0.28547412,0.23547411
TST,0.0,-0.44685864,-0.44685864,0.39685863
TSTA3,0.0,-0.46800524,-0.46800524,0.41800523
TSTD2,0.0,-0.490656,-0.490656,0.44065598
TTBK2,0.0,-0.30605388,-0.30605388,0.25605386
TTC12,0.0,-0.41148704,-0.41148704,0.36148703
TTC14,0.0,-0.45100808,-0.45100808,0.40100807
TTC16,0.0,-0.44859546,-0.44859546,0.39859545
TTC17,0.0,-0.57359046,-0.57359046,0.52359045
TTC19,0.0,-0.62372595,-0.62372595,0.57372594
TTC21A,0.0,-0.49916673,-0.49916673,0.44916672
TTC21B,0.0,-0.42098445,-0.42098445,0.37098444
TTC22,0.0,-0.40973946,-0.40973946,0.35973945
TTC23,0.0,-0.46417272,-0.46417272,0.4141727
TTC23L,0.0,-0.45524618,-0.45524618,0.40524617
TTC25,0.0,-0.46188974,-0.46188974,0.41188973
TTC28,0.0,-0.5923366,-0.5923366,0.5423366
TTC29,0.0,-0.646731,-0.646731,0.596731
TTC3,0.0,-0.7434146,-0.7434146,0.69341457
TTC30A,0.0,-0.38877583,-0.38877583,0.3387758
TTC31,0.0,-0.6562787,-0.6562787,0.6062787
TTC34,0.0,-0.3742181,-0.3742181,0.3242181
TTC38,0.0,-0.43461338,-0.43461338,0.38461336
TTC39A,0.0,-0.42734656,-0.42734656,0.37734655
TTC39B,0.0,-0.5794325,-0.5794325,0.5294325
TTC39C,0.0,-0.6023417,-0.6023417,0.5523417
TTC4,0.0,-0.8148991,-0.8148991,0.7648991
TTC7A,0.0,-0.35312858,-0.35312858,0.30312857
TTC9C,0.0,-0.5065218,-0.5065218,0.45652184
TTI1,0.0,-0.64567417,-0.64567417,0.59567416
TTK,0.0,-0.5739751,-0.5739751,0.5239751
TTL,0.0,-0.51807827,-0.51807827,0.46807826
TTLL10,0.0,-0.35847723,-0.35847723,0.30847722
