gene,diagonal_original,diagonal_stabilized,diagonal_shift,gershgorin_radius
SSR3,0.0,-0.5576343,-0.5576343,0.5076343
SSR4P1,0.0,-0.647737,-0.647737,0.597737
SSRP1,0.0,-0.3809788,-0.3809788,0.33097878
SSTR2,0.0,-0.7441549,-0.7441549,0.69415486
SSTR3,0.0,-0.3557419,-0.3557419,0.30574188
SSTR4,0.0,-0.36583123,-0.36583123,0.3158312
SSTR5,0.0,-0.34979305,-0.34979305,0.29979303
SSU72,0.0,-0.70221287,-0.70221287,0.65221286
ST13,0.0,-0.7785458,-0.7785458,0.7285458
ST3GAL1,0.0,-0.6028692,-0.6028692,0.5528692
ST3GAL2,0.0,-0.56791836,-0.56791836,0.51791835
ST3GAL3,0.0,-0.6867921,-0.6867921,0.63679206
ST3GAL4,0.0,-0.4603836,-0.4603836,0.41038358
ST3GAL6,0.0,-0.34661445,-0.34661445,0.29661444
ST6GAL1,0.0,-0.36126897,-0.36126897,0.31126896
ST6GAL2,0.0,-0.44476902,-0.44476902,0.394769
ST6GALNAC4,0.0,-0.49676654,-0.49676654,0.44676653
ST6GALNAC6,0.0,-0.5329405,-0.5329405,0.4829405
ST7,0.0,-0.58814526,-0.58814526,0.53814524
ST7L,0.0,-0.41473487,-0.41473487,0.36473486
ST8SIA1,0.0,-0.37250912,-0.37250912,0.3225091
ST8SIA2,0.0,-0.3858005,-0.3858005,0.3358005
ST8SIA3,0.0,-0.39530867,-0.39530867,0.34530866
ST8SIA5,0.0,-0.41677833,-0.41677833,0.3667783
ST8SIA6,0.0,-0.4056723,-0.4056723,0.3556723
STAC2,0.0,-0.4035806,-0.4035806,0.3535806
STAG2,0.0,-0.5956618,-0.5956618,0.5456618
STAG3,0.0,-0.7953137,-0.7953137,0.7453137
STAG3L5P-PVRIG2P-PILRB,0.0,-0.6002607,-0.6002607,0.55026066
STAM,0.0,-0.6472639,-0.6472639,0.5972639
STAM2,0.0,-0.40362465,-0.40362465,0.35362464
STAMBP,0.0,-0.7814947,-0.7814947,0.73149467
STAP2,0.0,-0.4888549,-0.4888549,0.43885487
STARD3,0.0,-0.48179525,-0.48179525,0.43179524
STARD3NL,0.0,-0.53272593,-0.53272593,0.48272592
STARD4,0.0,-0.34874934,-0.34874934,0.29874933
STARD5,0.0,-0.58993435,-0.58993435,0.53993434
STARD7,0.0,-0.5602885,-0.5602885,0.5102885
STARD9,0.0,-0.3616803,-0.3616803,0.3116803
STAT1,0.0,-0.6039981,-0.6039981,0.5539981
STAT2,0.0,-0.5250482,-0.5250482,0.4750482
STAT3,0.0,-0.39484125,-0.39484125,0.34484124
STAT5A,0.0,-0.38043225,-0.38043225,0.33043224
STAT5B,0.0,-0.47087258,-0.47087258,0.42087257
STAT6,0.0,-0.41484278,-0.41484278,0.36484277
STAU2,0.0,-0.8915866,-0.8915866,0.8415866
STC2,0.0,-0.45253643,-0.45253643,0.40253642
STEAP1B,0.0,-0.42738754,-0.42738754,0.37738752
STEAP2,0.0,-0.40864867,-0.40864867,0.35864866
STEAP3,0.0,-0.40177447,-0.40177447,0.35177445
STEAP4,0.0,-0.4324435,-0.4324435,0.3824435
STIL,0.0,-0.6506867,-0.6506867,0.60068667
STIM2,0.0,-0.47873008,-0.47873008,0.42873007
STIP1,0.0,-0.46164864,-0.46164864,0.41164863
STK11,0.0,-0.4953079,-0.4953079,0.44530788
STK11IP,0.0,-0.51203686,-0.51203686,0.46203688
STK16,0.0,-0.51206964,-0.51206964,0.46206966
STK19,0.0,-0.56339073,-0.56339073,0.5133907
STK24,0.0,-0.9048543,-0.9048543,0.8548543
STK32A,0.0,-0.35718,-0.35718,0.30718
STK32B,0.0,-0.23908593,-0.23908593,0.18908593
STK32C,0.0,-0.3541132,-0.3541132,0.30411318
STK33,0.0,-0.4847911,-0.4847911,0.4347911
STK35,0.0,-0.6836857,-0.6836857,0.6336857
STK36,0.0,-0.44204152,-0.44204152,0.3920415
STK38L,0.0,-0.4354936,-0.4354936,0.38549358
STK39,0.0,-0.42061472,-0.42061472,0.3706147
STK40,0.0,-0.72752833,-0.72752833,0.6775283
STKLD1,0.0,-0.34066975,-0.34066975,0.29066974
STMND1,0.0,-0.38448432,-0.38448432,0.3344843
STOM,0.0,-0.479924,-0.479924,0.42992398
STOML1,0.0,-0.55934715,-0.55934715,0.50934714
STOML2,0.0,-0.7921327,-0.7921327,0.74213266
STON1,0.0,-0.37311864,-0.37311864,0.32311863
STON2,0.0,-0.39699894,-0.39699894,0.34699893
STOX2,0.0,-0.27128643,-0.27128643,0.22128642
STPG1,0.0,-0.41060197,-0.41060197,0.36060196
STPG2,0.0,-0.41723073,-0.41723073,0.3672307
STRA6,0.0,-0.4598848,-0.4598848,0.40988478
STRADB,0.0,-0.803209,-0.803209,0.753209
STRAP,0.0,-0.7193787,-0.7193787,0.6693787
STRIP2,0.0,-0.7907279,-0.7907279,0.7407279
STRN,0.0,-0.60685605,-0.60685605,0.55685604
STRN3,0.0,-0.6440193,-0.6440193,0.5940193
STT3A,0.0,-0.64263076,-0.64263076,0.59263074
STT3B,0.0,-0.42815828,-0.42815828,0.37815827
STX10,0.0,-0.75986856,-0.75986856,0.70986855
STX11,0.0,-0.38635272,-0.38635272,0.3363527
STX16,0.0,-0.74793404,-0.74793404,0.69793403
STX17,0.0,-0.73027354,-0.73027354,0.68027353
STX18,0.0,-0.41961995,-0.41961995,0.36961994
STX1B,0.0,-0.32475194,-0.32475194,0.27475193
STX2,0.0,-0.501692,-0.501692,0.451692
STX4,0.0,-0.7674745,-0.7674745,0.71747446
STX5,0.0,-0.4828007,-0.4828007,0.43280068
STXBP3,0.0,-0.3324724,-0.3324724,0.2824724
STXBP4,0.0,-0.61260444,-0.61260444,0.5626044
SUCLG1,0.0,-0.5746172,-0.5746172,0.5246172
SUCLG2,0.0,-0.6312434,-0.6312434,0.5812434
SUDS3,0.0,-0.33063972,-0.33063972,0.2806397
SUGCT,0.0,-0.6918011,-0.6918011,0.64180106
SUGP1,0.0,-0.56609684,-0.56609684,0.51609683
SUGP2,0.0,-0.615075,-0.615075,0.565075
SUGT1P1,0.0,-0.39341772,-0.39341772,0.3434177
SUGT1P3,0.0,-0.33010176,-0.33010176,0.28010175
SULF2,0.0,-0.3491037,-0.3491037,0.29910368
SULT1A1,0.0,-0.64528364,-0.64528364,0.5952836
SULT1A2,0.0,-0.5197838,-0.5197838,0.46978378
SULT2B1,0.0,-0.41422218,-0.41422218,0.36422217
SUMF2,0.0,-0.53163296,-0.53163296,0.48163295
SUMO3,0.0,-0.71341765,-0.71341765,0.66341764
SUN1,0.0,-0.4930424,-0.4930424,0.4430424
SUN2,0.0,-0.6549572,-0.6549572,0.60495716
SUOX,0.0,-0.42152247,-0.42152247,0.37152246
SUPT20H,0.0,-0.7875905,-0.7875905,0.7375905
SUPT3H,0.0,-0.4504978,-0.4504978,0.4004978
SUPT4H1,0.0,-0.92969614,-0.92969614,0.87969613
SUPT5H,0.0,-0.728008,-0.728008,0.67800796
SUPT6H,0.0,-0.8094949,-0.8094949,0.7594949
SUPT7L,0.0,-0.42728108,-0.42728108,0.37728107
SUPV3L1,0.0,-0.91910833,-0.91910833,0.8691083
SURF1,0.0,-0.64635867,-0.64635867,0.59635866
SURF2,0.0,-0.40716517,-0.40716517,0.35716516
SURF4,0.0,-0.7712505,-0.7712505,0.7212505
SURF6,0.0,-0.6747522,-0.6747522,0.62475216
SUSD3,0.0,-0.35774994,-0.35774994,0.30774993
SUSD4,0.0,-0.49746436,-0.49746436,0.44746435
SUV39H1,0.0,-0.5503754,-0.5503754,0.5003754
SUV39H2,0.0,-0.37274122,-0.37274122,0.3227412
SUZ12,0.0,-0.47450453,-0.47450453,0.42450452
SVEP1,0.0,-0.66812533,-0.66812533,0.6181253
SWI5,0.0,-0.55423915,-0.55423915,0.50423914
SWT1,0.0,-0.41666183,-0.41666183,0.36666182
SYBU,0.0,-0.46673554,-0.46673554,0.41673553
SYCE1,0.0,-0.339244,-0.339244,0.289244
SYCE2,0.0,-0.4937877,-0.4937877,0.4437877
SYCP2,0.0,-0.20969386,-0.20969386,0.15969387
SYCP3,0.0,-0.29589093,-0.29589093,0.24589092
SYDE2,0.0,-0.3952008,-0.3952008,0.34520078
SYF2,0.0,-0.44044515,-0.44044515,0.39044514
SYMPK,0.0,-0.4117345,-0.4117345,0.36173448
SYNCRIP,0.0,-0.49355912,-0.49355912,0.4435591
SYNE1,0.0,-0.42236876,-0.42236876,0.37236875
SYNE2,0.0,-0.4678502,-0.4678502,0.4178502
SYNGR1,0.0,-0.44916487,-0.44916487,0.39916486
SYNGR2,0.0,-0.39837444,-0.39837444,0.34837443
SYNGR4,0.0,-0.41721714,-0.41721714,0.36721712
SYNJ2,0.0,-0.61252725,-0.61252725,0.56252724
SYNJ2BP,0.0,-0.45170587,-0.45170587,0.40170586
SYNM,0.0,-0.40622637,-0.40622637,0.35622635
SYNPO,0.0,-0.30361766,-0.30361766,0.25361764
SYPL1,0.0,-0.4832304,-0.4832304,0.4332304
SYPL2,0.0,-0.3180894,-0.3180894,0.26808938
SYS1,0.0,-0.6771573,-0.6771573,0.6271573
SYT1,0.0,-0.4487057,-0.4487057,0.3987057
SYT12,0.0,-0.37617642,-0.37617642,0.3261764
SYT13,0.0,-0.3109342,-0.3109342,0.26093417
SYT14,0.0,-0.31659892,-0.31659892,0.2665989
SYT15,0.0,-0.36267865,-0.36267865,0.31267864
SYT17,0.0,-0.3952672,-0.3952672,0.34526718
SYT2,0.0,-0.4155492,-0.4155492,0.36554918
SYT3,0.0,-0.4211013,-0.4211013,0.3711013
SYT5,0.0,-0.4282502,-0.4282502,0.37825018
SYT6,0.0,-0.39180478,-0.39180478,0.34180477
SYT9,0.0,-0.26199475,-0.26199475,0.21199475
SYTL1,0.0,-0.42637324,-0.42637324,0.37637323
SYTL2,0.0,-0.6094524,-0.6094524,0.5594524
SYTL4,0.0,-0.35451207,-0.35451207,0.30451205
SYVN1,0.0,-0.5450945,-0.5450945,0.49509448
SZRD1,0.0,-0.7449297,-0.7449297,0.69492966
SZT2,0.0,-0.36825725,-0.36825725,0.31825724
TAB1,0.0,-0.7069635,-0.7069635,0.65696347
TAB3,0.0,-0.5062229,-0.5062229,0.45622292
TACC1,0.0,-0.44428623,-0.44428623,0.39428622
TACC2,0.0,-0.4995097,-0.4995097,0.44950968
TACC3,0.0,-0.6960203,-0.6960203,0.6460203
TACO1,0.0,-0.65729,-0.65729,0.60728997
TACR1,0.0,-0.41140455,-0.41140455,0.36140454
TACR2,0.0,-0.41573143,-0.41573143,0.36573142
TACSTD2,0.0,-0.42449012,-0.42449012,0.3744901
TADA1,0.0,-0.56839556,-0.56839556,0.51839554
TADA2A,0.0,-0.5256753,-0.5256753,0.47567528
TADA3,0.0,-0.7733603,-0.7733603,0.7233603
TAF1,0.0,-0.579192,-0.579192,0.529192
TAF10,0.0,-1.0503513,-1.0503513,1.0003513
TAF12,0.0,-0.57335895,-0.57335895,0.52335894
TAF13,0.0,-0.46728045,-0.46728045,0.41728044
TAF1C,0.0,-0.7153106,-0.7153106,0.66531056
TAF2,0.0,-0.74238867,-0.74238867,0.69238865
TAF3,0.0,-0.43267965,-0.43267965,0.38267964
TAF4,0.0,-0.7030685,-0.7030685,0.6530685
TAF5L,0.0,-0.5459431,-0.5459431,0.49594307
TAF6L,0.0,-0.5403925,-0.5403925,0.49039254
TAF7,0.0,-0.34658015,-0.34658015,0.29658014
TAF7L,0.0,-0.45853305,-0.45853305,0.40853304
TAF8,0.0,-0.45174593,-0.45174593,0.40174592
TAGLN,0.0,-0.61988705,-0.61988705,0.56988704
TAL1,0.0,-0.3448074,-0.3448074,0.29480737
TALDO1,0.0,-0.5718598,-0.5718598,0.52185977
TANC1,0.0,-0.2994184,-0.2994184,0.24941838
TANGO2,0.0,-0.59118235,-0.59118235,0.54118234
TANGO6,0.0,-0.47736973,-0.47736973,0.4273697
TANK,0.0,-0.4233743,-0.4233743,0.37337428
TAOK1,0.0,-0.8846922,-0.8846922,0.8346922
TAOK2,0.0,-0.34142718,-0.34142718,0.29142717
TAOK3,0.0,-0.3321581,-0.3321581,0.28215808
TAP1,0.0,-0.62396544,-0.62396544,0.57396543
TAP2,0.0,-0.6133495,-0.6133495,0.5633495
TAPBP,0.0,-0.6682433,-0.6682433,0.6182433
TAPBPL,0.0,-0.6995929,-0.6995929,0.6495929
TAPT1,0.0,-0.6968007,-0.6968007,0.6468007
TARBP2,0.0,-0.45343658,-0.45343658,0.40343657
TARDBP,0.0,-0.5918725,-0.5918725,0.5418725
TARS2,0.0,-0.55298454,-0.55298454,0.5029845
TAS1R1,0.0,-0.38192743,-0.38192743,0.33192742
TAS1R3,0.0,-0.5215274,-0.5215274,0.4715274
TASP1,0.0,-0.61706513,-0.61706513,0.5670651
TAT,0.0,-0.4564615,-0.4564615,0.40646148
TATDN1,0.0,-0.76974934,-0.76974934,0.71974933
TATDN2,0.0,-0.9163458,-0.9163458,0.86634576
TATDN3,0.0,-0.50847673,-0.50847673,0.45847672
TBC1D1,0.0,-0.44256747,-0.44256747,0.39256746
TBC1D10A,0.0,-0.5635512,-0.5635512,0.5135512
TBC1D10B,0.0,-0.72490513,-0.72490513,0.6749051
TBC1D10C,0.0,-0.21160856,-0.21160856,0.16160856
TBC1D12,0.0,-0.32693172,-0.32693172,0.2769317
TBC1D13,0.0,-0.7562843,-0.7562843,0.7062843
TBC1D14,0.0,-0.6112077,-0.6112077,0.5612077
TBC1D15,0.0,-0.563742,-0.563742,0.51374197
TBC1D16,0.0,-0.7366386,-0.7366386,0.6866386
TBC1D17,0.0,-0.5241264,-0.5241264,0.4741264
TBC1D19,0.0,-0.6296575,-0.6296575,0.5796575
TBC1D20,0.0,-0.6212776,-0.6212776,0.57127756
TBC1D22A,0.0,-0.4236213,-0.4236213,0.37362128
TBC1D22B,0.0,-0.5409493,-0.5409493,0.4909493
TBC1D24,0.0,-0.5733788,-0.5733788,0.5233788
TBC1D25,0.0,-0.5554344,-0.5554344,0.5054344
TBC1D26,0.0,-0.34495127,-0.34495127,0.29495126
TBC1D2B,0.0,-0.698078,-0.698078,0.64807796
TBC1D4,0.0,-0.7664757,-0.7664757,0.71647567
TBC1D7,0.0,-0.47739756,-0.47739756,0.42739755
TBC1D9,0.0,-0.31199816,-0.31199816,0.26199815
TBC1D9B,0.0,-0.53244436,-0.53244436,0.48244435
TBCA,0.0,-0.42375767,-0.42375767,0.37375766
TBCB,0.0,-0.6438005,-0.6438005,0.5938005
TBCC,0.0,-0.79677457,-0.79677457,0.74677455
TBCCD1,0.0,-0.5860628,-0.5860628,0.5360628
TBCD,0.0,-0.6660376,-0.6660376,0.6160376
TBKBP1,0.0,-0.44376555,-0.44376555,0.39376554
TBL1X,0.0,-0.34127948,-0.34127948,0.29127946
TBL1XR1,0.0,-0.5516728,-0.5516728,0.5016728
TBL2,0.0,-0.5243295,-0.5243295,0.4743295
TBL3,0.0,-0.5897585,-0.5897585,0.5397585
TBP,0.0,-1.1495706,-1.1495706,1.0995706
TBPL1,0.0,-0.5051227,-0.5051227,0.4551227
TBPL2,0.0,-0.42255732,-0.42255732,0.3725573
TBX1,0.0,-0.4563617,-0.4563617,0.4063617
TBX2,0.0,-0.68044424,-0.68044424,0.6304442
TBX20,0.0,-0.46235704,-0.46235704,0.41235703
TBX21,0.0,-0.38649872,-0.38649872,0.3364987
TBX3,0.0,-0.40940106,-0.40940106,0.35940105
TBX4,0.0,-0.3328233,-0.3328233,0.2828233
TBX5,0.0,-0.31435195,-0.31435195,0.26435193
TBX6,0.0,-0.43342865,-0.43342865,0.38342863
TBXA2R,0.0,-0.4822394,-0.4822394,0.43223938
TCAIM,0.0,-0.39066553,-0.39066553,0.34066552
TCEA1,0.0,-0.6020332,-0.6020332,0.5520332
TCEAL1,0.0,-0.5230216,-0.5230216,0.47302157
TCEAL3,0.0,-0.5355311,-0.5355311,0.4855311
TCEANC,0.0,-0.47298682,-0.47298682,0.4229868
TCERG1,0.0,-0.60524476,-0.60524476,0.55524474
TCERG1L,0.0,-0.3571563,-0.3571563,0.3071563
TCF12,0.0,-0.4199857,-0.4199857,0.3699857
TCF15,0.0,-0.45324567,-0.45324567,0.40324566
TCF19,0.0,-0.45499104,-0.45499104,0.40499103
TCF21,0.0,-0.38443017,-0.38443017,0.33443016
TCF25,0.0,-0.82550687,-0.82550687,0.77550685
TCF3,0.0,-0.529868,-0.529868,0.47986802
TCF7L2,0.0,-0.41221046,-0.41221046,0.36221045
TCHP,0.0,-0.6884113,-0.6884113,0.6384113
TCIRG1,0.0,-0.376496,-0.376496,0.32649598
TCL1B,0.0,-0.4247751,-0.4247751,0.37477508
TCOF1,0.0,-0.35049385,-0.35049385,0.30049384
TCP1,0.0,-0.61572164,-0.61572164,0.56572163
TCP11L1,0.0,-0.73067,-0.73067,0.68066996
TCP11L2,0.0,-0.3985964,-0.3985964,0.3485964
TCTA,0.0,-0.60347754,-0.60347754,0.5534775
TCTN1,0.0,-0.53707725,-0.53707725,0.48707724
TCTN2,0.0,-0.44895354,-0.44895354,0.39895353
TCTN3,0.0,-0.38459843,-0.38459843,0.33459842
TDGF1,0.0,-0.33399567,-0.33399567,0.28399566
TDP1,0.0,-0.9787208,-0.9787208,0.9287208
TDRD10,0.0,-0.41051424,-0.41051424,0.36051422
TDRD12,0.0,-0.33133838,-0.33133838,0.28133836
TDRD7,0.0,-0.8109675,-0.8109675,0.7609675
TDRKH,0.0,-0.5245052,-0.5245052,0.4745052
TDRP,0.0,-0.35794586,-0.35794586,0.30794585
TEAD1,0.0,-0.3226201,-0.3226201,0.27262008
TEAD2,0.0,-0.5296662,-0.5296662,0.47966617
TEAD3,0.0,-0.39078757,-0.39078757,0.34078756
TEAD4,0.0,-0.59414536,-0.59414536,0.54414535
TECPR1,0.0,-0.41760433,-0.41760433,0.36760432
TECPR2,0.0,-0.34829438,-0.34829438,0.29829437
TEF,0.0,-0.4459888,-0.4459888,0.3959888
TEKT1,0.0,-0.7539512,-0.7539512,0.7039512
TEKT2,0.0,-0.4460767,-0.4460767,0.39607668
TEKT3,0.0,-0.3312626,-0.3312626,0.28126258
TELO2,0.0,-0.41092205,-0.41092205,0.36092204
TENM4,0.0,-0.41863775,-0.41863775,0.36863774
TERC,0.0,-0.5631405,-0.5631405,0.5131405
TERF2,0.0,-0.9140769,-0.9140769,0.8640769
TERF2IP,0.0,-1.2004215,-1.2004215,1.1504215
TES,0.0,-0.49366045,-0.49366045,0.44366044
TESK2,0.0,-0.5109304,-0.5109304,0.4609304
TEX10,0.0,-0.58627653,-0.58627653,0.5362765
TEX101,0.0,-0.45631278,-0.45631278,0.40631276
TEX12,0.0,-0.4145905,-0.4145905,0.3645905
TEX14BP,0.0,-0.35023,-0.35023,0.30023
TEX22,0.0,-0.40338185,-0.40338185,0.35338184
TEX26,0.0,-0.34453297,-0.34453297,0.29453295
TEX264,0.0,-0.9019364,-0.9019364,0.8519364
TEX28,0.0,-0.4531503,-0.4531503,0.4031503
TEX29,0.0,-0.39355013,-0.39355013,0.34355012
TEX30,0.0,-0.8646775,-0.8646775,0.8146775
TFAP2C,0.0,-0.46686876,-0.46686876,0.41686875
TFAP2E,0.0,-0.41448665,-0.41448665,0.36448663
TFAP4,0.0,-0.4429281,-0.4429281,0.3929281
TFB1M,0.0,-0.8255001,-0.8255001,0.77550006
TFB2M,0.0,-0.8005262,-0.8005262,0.7505262
TFCP2,0.0,-0.49913073,-0.49913073,0.4491307
TFCP2L1,0.0,-0.46499535,-0.46499535,0.41499534
TFDP1,0.0,-0.8351255,-0.8351255,0.7851255
TFDP2,0.0,-0.51639944,-0.51639944,0.46639943
TFEB,0.0,-0.40307045,-0.40307045,0.35307044
TFF2,0.0,-0.40024304,-0.40024304,0.35024303
TFG,0.0,-0.493082,-0.493082,0.44308197
TFIP11,0.0,-0.39585766,-0.39585766,0.34585765
TFR2,0.0,-0.35174352,-0.35174352,0.3017435
TFRC,0.0,-0.4251645,-0.4251645,0.37516448
TGDS,0.0,-0.9500585,-0.9500585,0.9000585
TGFB1,0.0,-0.34079948,-0.34079948,0.29079947
TGFB2,0.0,-0.37282106,-0.37282106,0.32282105
TGFB3,0.0,-0.51386845,-0.51386845,0.46386847
TGFBR1,0.0,-0.4976834,-0.4976834,0.4476834
TGFBR3,0.0,-0.3631134,-0.3631134,0.3131134
TGFBRAP1,0.0,-0.5503412,-0.5503412,0.5003412
TGIF1,0.0,-0.5522129,-0.5522129,0.5022129
TGIF2,0.0,-0.59783417,-0.59783417,0.54783416
TGM2,0.0,-0.41631263,-0.41631263,0.36631262
TGS1,0.0,-0.67967355,-0.67967355,0.62967354
TH,0.0,-0.4379001,-0.4379001,0.38790008
THAP10,0.0,-0.58406913,-0.58406913,0.5340691
THAP11,0.0,-0.63695097,-0.63695097,0.58695096
THAP2,0.0,-0.37031496,-0.37031496,0.32031494
THAP3,0.0,-0.4119645,-0.4119645,0.3619645
THAP4,0.0,-0.50682557,-0.50682557,0.45682555
THAP7,0.0,-0.43891716,-0.43891716,0.38891715
THAP8,0.0,-0.47600883,-0.47600883,0.42600882
THBD,0.0,-0.40820092,-0.40820092,0.3582009
THBS1,0.0,-0.5945726,-0.5945726,0.5445726
THBS4,0.0,-0.680973,-0.680973,0.630973
THEM4,0.0,-0.3452522,-0.3452522,0.29525217
THEM5,0.0,-0.37570328,-0.37570328,0.32570326
THEM6,0.0,-0.68808144,-0.68808144,0.63808143
THNSL2,0.0,-0.25089464,-0.25089464,0.20089462
THOC1,0.0,-0.80801743,-0.80801743,0.7580174
THOC2,0.0,-0.5416071,-0.5416071,0.49160707
THOC7,0.0,-0.78797597,-0.78797597,0.73797596
THOP1,0.0,-0.55315346,-0.55315346,0.50315344
THPO,0.0,-0.29599744,-0.29599744,0.24599744
THRA,0.0,-0.630073,-0.630073,0.580073
THRB,0.0,-0.40340218,-0.40340218,0.35340217
THSD7A,0.0,-0.31080002,-0.31080002,0.2608
THUMPD3,0.0,-0.7224702,-0.7224702,0.6724702
THYN1,0.0,-0.46481112,-0.46481112,0.4148111
TIAL1,0.0,-0.56373125,-0.56373125,0.51373124
TIAM1,0.0,-0.53572685,-0.53572685,0.48572683
TICAM1,0.0,-0.70951337,-0.70951337,0.65951335
TICRR,0.0,-0.4993446,-0.4993446,0.44934458
TIFA,0.0,-0.42850876,-0.42850876,0.37850875
TIGD1,0.0,-0.394306,-0.394306,0.344306
TIGD3,0.0,-0.38382465,-0.38382465,0.33382463
TIGD4,0.0,-0.38618556,-0.38618556,0.33618554
TIGD6,0.0,-0.3735519,-0.3735519,0.3235519
TIGD7,0.0,-0.32583737,-0.32583737,0.27583736
TIMM10B,0.0,-0.6155091,-0.6155091,0.5655091
TIMM13,0.0,-0.44436672,-0.44436672,0.3943667
TIMM17A,0.0,-0.38619614,-0.38619614,0.33619612
TIMM21,0.0,-0.5265182,-0.5265182,0.47651824
TIMM22,0.0,-0.65039474,-0.65039474,0.6003947
TIMM44,0.0,-0.54920006,-0.54920006,0.49920005
TIMMDC1,0.0,-0.5671235,-0.5671235,0.51712346
TIMP2,0.0,-0.5213783,-0.5213783,0.47137827
TINCR,0.0,-0.396087,-0.396087,0.34608698
TINF2,0.0,-0.50309056,-0.50309056,0.45309055
TIPARP,0.0,-0.47318673,-0.47318673,0.42318672
TJP1,0.0,-0.54776025,-0.54776025,0.49776024
TKTL1,0.0,-0.4517774,-0.4517774,0.4017774
TLCD1,0.0,-0.69875723,-0.69875723,0.6487572
TLCD2,0.0,-0.3726416,-0.3726416,0.32264158
TLE1,0.0,-0.48354906,-0.48354906,0.43354905
TLE3,0.0,-0.49769336,-0.49769336,0.44769335
TLE6,0.0,-0.5058081,-0.5058081,0.4558081
TLK2,0.0,-0.6872902,-0.6872902,0.6372902
TLL2,0.0,-0.3785296,-0.3785296,0.3285296
TLR2,0.0,-0.39760083,-0.39760083,0.34760082
TLR5,0.0,-0.42599663,-0.42599663,0.37599662
TLX1,0.0,-0.2877992,-0.2877992,0.2377992
TLX2,0.0,-0.37774873,-0.37774873,0.32774872
TLX3,0.0,-0.3582674,-0.3582674,0.30826738
TM2D3,0.0,-0.64491385,-0.64491385,0.59491384
TM6SF2,0.0,-0.51410365,-0.51410365,0.46410364
TM7SF2,0.0,-0.40551823,-0.40551823,0.35551822
TM9SF1,0.0,-0.6492093,-0.6492093,0.5992093
TM9SF2,0.0,-0.6997512,-0.6997512,0.6497512
TMA7,0.0,-0.84007275,-0.84007275,0.79007274
TMC3,0.0,-0.3297307,-0.3297307,0.27973068
TMC5,0.0,-0.37655795,-0.37655795,0.32655793
TMC6,0.0,-0.29684046,-0.29684046,0.24684045
TMC7,0.0,-0.43785894,-0.43785894,0.38785893
TMCC1,0.0,-0.44699925,-0.44699925,0.39699924
TMCO1,0.0,-0.61543006,-0.61543006,0.56543005
TMCO3,0.0,-0.7879228,-0.7879228,0.7379228
TMCO4,0.0,-0.45170602,-0.45170602,0.401706
TMED1,0.0,-0.8725849,-0.8725849,0.82258487
TMED10,0.0,-0.38681492,-0.38681492,0.3368149
TMED2,0.0,-0.68510455,-0.68510455,0.63510454
TMED4,0.0,-0.790672,-0.790672,0.740672
TMED5,0.0,-0.3708901,-0.3708901,0.3208901
TMED8,0.0,-0.33760905,-0.33760905,0.28760904
TMEFF1,0.0,-0.39938012,-0.39938012,0.3493801
TMEM102,0.0,-0.3843335,-0.3843335,0.33433348
TMEM104,0.0,-0.43980926,-0.43980926,0.38980925
TMEM105,0.0,-0.31448314,-0.31448314,0.26448312
TMEM106A,0.0,-0.4700563,-0.4700563,0.42005628
TMEM106C,0.0,-0.5709885,-0.5709885,0.52098846
TMEM107,0.0,-0.3942424,-0.3942424,0.3442424
TMEM108,0.0,-0.5029965,-0.5029965,0.4529965
TMEM11,0.0,-0.8925027,-0.8925027,0.8425027
TMEM110,0.0,-0.58651584,-0.58651584,0.53651583
TMEM116,0.0,-0.66606784,-0.66606784,0.6160678
TMEM120A,0.0,-0.39082077,-0.39082077,0.34082076
TMEM121,0.0,-0.5040923,-0.5040923,0.45409226
TMEM126A,0.0,-0.313013,-0.313013,0.26301298
TMEM126B,0.0,-1.0225918,-1.0225918,0.9725918
TMEM129,0.0,-0.45329332,-0.45329332,0.4032933
TMEM131,0.0,-0.42146856,-0.42146856,0.37146854
TMEM132C,0.0,-0.44715533,-0.44715533,0.3971553
TMEM132E,0.0,-0.3510267,-0.3510267,0.3010267
TMEM134,0.0,-0.51715034,-0.51715034,0.46715033
TMEM135,0.0,-0.8713613,-0.8713613,0.8213613
TMEM140,0.0,-0.494052,-0.494052,0.44405198
TMEM143,0.0,-0.5886972,-0.5886972,0.5386972
TMEM147,0.0,-0.6829129,-0.6829129,0.6329129
TMEM14A,0.0,-0.40809995,-0.40809995,0.35809994
TMEM150C,0.0,-0.365544,-0.365544,0.31554398
TMEM154,0.0,-0.31555468,-0.31555468,0.26555467
TMEM158,0.0,-0.60646456,-0.60646456,0.55646455
TMEM160,0.0,-0.62446076,-0.62446076,0.57446074
TMEM161A,0.0,-0.48818758,-0.48818758,0.43818757
TMEM165,0.0,-0.6430513,-0.6430513,0.5930513
TMEM167B,0.0,-0.48812798,-0.48812798,0.43812796
TMEM170A,0.0,-0.72840697,-0.72840697,0.67840695
TMEM171,0.0,-0.4064955,-0.4064955,0.3564955
TMEM175,0.0,-0.5059238,-0.5059238,0.4559238
TMEM176A,0.0,-0.367534,-0.367534,0.317534
TMEM179,0.0,-0.3934777,-0.3934777,0.3434777
TMEM181,0.0,-0.52524716,-0.52524716,0.47524717
TMEM184A,0.0,-0.36444202,-0.36444202,0.314442
TMEM184B,0.0,-0.62630796,-0.62630796,0.57630795
